Node,In-Degree,Out-Degree
3611,6,1
3737,34,14
3779,4,7
3856,25,30
4160,56,10
4221,19,9
4235,9,2
4238,17,4
4358,56,32
4430,28,7
4441,6,3
4547,166,41
4728,23,5
4729,10,3
4734,12,14
4805,6,83
4817,5,2
4831,33,19
4841,9,10
4887,6,2
4892,26,15
4895,39,9
4988,10,4
4989,13,33
5003,40,26
5029,5,6
5048,30,8
5060,21,9
5189,17,9
5367,13,3
5422,17,7
5456,3,2
5482,7,2
5483,8,3
5497,14,4
5503,201,59
5527,2,4
5537,19,17
5539,61,13
5548,60,28
5563,27,11
5599,8,2
5606,36,35
5651,5,8
5673,20,27
5695,11,1
5709,3,3
5728,13,5
5751,14,7
5756,13,10
5887,67,26
5901,16,18
6070,8,3
6198,2,3
6221,9,7
6249,5,2
6381,25,11
6388,15,19
6435,9,5
6593,19,8
6746,7,10
6854,35,11
6856,10,6
6885,4,4
7243,15,17
7247,12,21
7266,9,6
7270,8,4
7315,73,34
7328,4,4
7329,9,20
7332,21,20
7341,28,20
7353,7,10
7362,4,2
7377,28,18
7381,10,9
7417,11,2
7493,5,4
7575,11,8
7596,36,12
7658,12,8
7696,13,13
7698,11,24
7733,4,5
7788,18,13
7794,6,3
7816,11,21
7827,9,12
7837,6,44
7842,7,12
7846,3,1
7910,5,7
7922,17,15
7955,5,8
7986,3,2
7988,5,2
7994,11,3
8017,33,19
8023,22,5
8076,1,11
8169,20,40
8200,19,14
8218,16,10
8390,5,7
8428,0,9
8517,3,20
8673,29,12
8782,62,54
8831,3,10
8834,9,16
8839,7,3
8843,0,4
8929,1,3
8964,3,2
9128,2,2
9170,94,55
9213,8,11
9219,5,5
9528,4,4
9567,6,7
9584,3,2
9598,5,4
9687,3,2
9704,10,1
9731,10,5
9791,18,23
9814,8,4
10101,7,2
10114,7,3
10165,7,10
10194,5,1
10195,20,8
10206,34,4
10239,6,12
10347,13,5
10397,7,3
10591,8,15
10610,3,1
10669,6,1
10832,14,9
10915,14,20
11057,4,4
11058,2,4
11083,5,3
11301,2,2
11318,9,7
11363,1,12
11449,4,4
11451,3,4
11536,7,4
11549,30,29
11620,16,8
11624,3,9
11641,4,6
11762,0,7
11784,5,3
11831,12,12
11846,9,9
11863,25,8
11945,14,7
12008,1,5
12023,45,35
12024,26,22
12164,3,2
12181,5,34
12272,60,40
12315,33,33
12413,2,5
12416,4,10
12475,1,8
12482,17,12
12489,0,4
12494,1,3
12663,6,6
12667,4,4
12669,6,6
12675,2,2
12679,1,8
12682,0,11
12683,5,4
12686,3,4
12687,2,3
12693,6,8
12695,4,5
12698,11,9
12701,4,1
12702,3,1
12704,9,2
12705,10,2
12706,3,2
12708,3,1
12709,2,2
12710,5,6
12711,5,2
12712,6,2
12714,7,2
12860,8,26
12868,17,20
12932,6,5
12964,13,19
13380,5,3
13438,4,2
13515,9,3
13634,16,8
13649,4,2
13651,4,4
13681,8,5
13814,17,3
14056,0,6
14282,2,2
14407,2,4
14691,3,2
14737,7,2
15172,4,2
15334,1,4
15400,9,11
15466,15,8
15504,2,6
15846,3,2
15887,5,4
16135,4,21
16173,3,2
16175,2,2
16250,71,38
16253,4,7
16417,11,22
16448,1,5
16534,2,9
16631,3,5
16729,22,12
16773,4,2
17119,2,2
17307,2,3
17491,6,3
17625,6,4
17656,3,14
17998,4,3
18019,2,2
18212,21,10
18230,5,5
18243,0,6
18508,13,25
18534,4,4
19213,3,2
19370,9,7
19671,7,9
19723,4,4
20309,5,5
20647,15,15
20833,4,28
21616,13,13
21817,6,7
22622,7,4
23467,5,6
23535,2,4
23557,3,3
24779,3,3
24971,0,4
25676,5,3
25979,9,7
26594,0,4
27028,2,2
27651,2,2
27661,2,2
28283,5,6
29136,0,6
29190,10,10
29331,4,4
29360,3,2
29545,3,3
29953,2,2
30923,4,4
33640,6,7
34214,3,2
34569,1,4
34783,2,2
35028,1,3
36626,2,2
37134,3,1
37341,2,2
38292,2,3
38692,3,4
40249,2,4
44680,0,4
46190,2,3
46276,3,3
57633,1,4
61478,4,5
65474,0,4
71386,19,7
2208,20,7
6487,66,19
8154,5,64
12821,24,17
12823,8,63
505,18,5
1000,48,28
1347,2,3
1679,20,4
1927,5,5
1943,3,8
1968,7,4
5634,4,1
5724,25,21
7005,13,8
7304,8,22
8523,19,22
9780,13,13
10017,5,3
10656,13,4
11178,77,24
11496,16,16
13099,6,6
13101,5,7
13504,20,13
13699,12,12
15097,3,7
15908,2,2
15909,2,2
21392,8,4
26412,5,8
224,6,12
893,5,4
2580,8,4
2885,9,3
3816,41,10
4588,6,3
5498,12,6
6126,6,4
10427,23,22
11094,17,15
13335,6,6
13338,0,5
13339,16,8
19509,9,3
1338,5,1
3730,24,20
3909,12,3
6798,10,8
7092,9,5
7338,26,16
9756,6,3
11515,21,27
13432,3,2
13433,14,4
13434,29,25
3586,90,45
7400,100,45
7496,17,15
8433,46,47
8880,28,16
9743,59,22
10980,21,25
13492,17,10
1375,16,10
3042,2,9
3591,46,28
3678,30,40
4008,28,9
4359,51,22
5228,62,30
5534,25,8
5608,74,45
5809,8,2
6158,12,3
6402,46,29
7372,48,25
7485,11,21
7513,63,27
7732,32,17
7881,26,109
7909,11,4
8495,32,19
8561,8,10
8591,4,2
8869,17,12
9228,5,5
9229,4,3
9652,19,15
9807,4,6
9831,6,3
9859,4,1
11860,16,5
12066,9,5
12243,2,7
13678,1,3
13679,7,5
13680,3,3
13683,1,3
13684,2,3
13685,4,3
13686,19,44
13687,3,4
13688,4,5
13690,16,16
13693,2,2
13695,4,10
17244,2,8
19162,17,13
19823,0,27
20700,1,3
21815,8,3
31084,3,5
1701,43,27
8817,21,6
10219,9,7
13216,23,27
13835,15,32
596,20,15
2879,6,6
2999,12,3
4524,22,7
7254,18,27
7609,42,87
9732,17,6
13861,8,6
13862,4,4
13864,14,6
29270,4,5
62372,5,5
62374,3,3
5430,18,8
5792,53,15
7872,113,49
8022,14,27
8316,44,9
13904,19,11
4080,66,38
6851,20,23
1542,35,36
2743,36,17
4133,18,13
4751,30,19
4775,35,11
6215,18,6
8062,50,32
8307,10,12
10097,17,10
10311,35,88
10858,18,21
11007,4,3
11646,7,3
12342,4,14
13909,13,5
14517,34,35
1422,10,5
3861,46,35
4171,10,18
4173,35,28
4174,23,8
4176,28,22
4178,19,19
4179,26,16
5977,29,29
6183,60,54
8071,8,15
8548,49,27
8551,9,3
8552,42,28
10327,56,19
10473,16,14
11427,6,5
13442,3,6
13938,6,4
14051,5,5
14054,4,1
14069,11,18
21818,6,5
22958,9,14
26650,3,3
32683,10,13
33765,3,4
71391,14,17
761,73,7
1670,95,14
1757,67,21
1971,28,45
2348,4,7
3212,53,5
4028,24,11
4031,35,19
4154,106,13
5427,33,20
5447,6,5
6649,18,9
6819,16,12
6828,30,12
6897,13,5
9828,16,2
10842,20,9
10911,25,7
10983,12,27
11072,21,9
11606,7,2
11770,5,2
11877,14,12
13661,14,7
14424,12,6
14430,30,32
14432,2,3
14437,38,25
1530,110,104
3896,40,31
3897,98,87
5312,17,17
5891,54,33
6012,65,37
6768,4,7
6815,21,21
7944,26,60
9816,21,8
10110,45,32
10399,4,2
11163,40,29
11165,14,13
11562,20,32
12269,110,116
12914,9,6
14839,6,5
14841,33,26
14843,26,20
14844,8,81
14845,21,10
14846,25,7
14847,1,4
14848,34,26
14849,13,43
14850,25,26
14851,4,12
14852,24,25
7695,0,11
4128,46,21
4157,9,7
4464,22,23
5884,10,6
6375,37,9
8362,18,36
10000,14,10
10721,56,53
10772,25,21
10874,11,3
10951,6,25
10976,6,10
11188,1,68
11633,3,2
13777,1,3
14108,18,78
14122,23,45
14530,1,3
15861,9,12
16047,3,12
16102,1,6
16103,2,2
16104,3,5
16105,2,3
16108,4,8
16109,6,1
16110,0,6
16113,9,5
16115,8,5
16116,5,1
16118,14,8
16119,4,2
16120,3,3
16121,7,9
16123,2,2
16124,0,5
16125,5,12
16127,4,11
16129,6,14
5100,41,15
15063,6,8
11586,24,19
2259,10,6
5939,33,50
7584,6,7
11839,2,2
15396,4,2
17175,2,2
10624,83,56
10854,49,28
13941,23,23
7574,6,5
18015,4,2
18016,2,2
2835,25,20
12088,2,5
16281,39,56
16808,7,8
18097,3,1
8532,20,48
1831,58,38
3294,36,15
3581,4,2
5315,17,16
5722,11,38
6459,19,30
6490,63,74
6668,147,97
7549,48,14
10335,32,7
12237,45,40
12249,35,63
12741,11,6
15708,26,14
15839,4,5
15984,6,32
18513,52,54
19519,99,99
19745,20,45
20396,10,22
20524,3,1
20525,2,2
20526,2,2
20527,6,5
20528,1,3
20529,7,6
20530,25,26
20531,6,11
20532,7,7
3833,20,21
6772,92,37
8768,35,20
10629,75,40
15113,9,9
20584,6,4
1550,34,20
2099,19,4
3797,17,5
3867,133,85
3938,77,51
4083,9,9
4088,31,12
5441,10,9
7151,22,6
7208,29,18
7404,43,25
7531,54,40
8273,31,65
8593,23,17
8781,122,102
8953,48,26
8987,20,12
9994,25,20
9995,30,26
10446,37,17
10489,25,11
11298,14,12
11397,9,9
11947,18,17
12445,15,15
12598,13,7
12716,15,12
12721,25,23
12736,14,5
13131,8,2
13437,34,36
15774,9,9
16202,15,18
16208,3,3
17073,6,29
18592,8,2
18786,4,1
19843,8,12
20166,3,4
20615,4,1
20616,7,2
21065,10,12
21882,7,3
22369,2,3
28245,3,1
33116,7,4
35373,6,3
1524,35,60
2181,50,27
2185,53,29
3967,65,16
3987,78,11
4918,159,55
5310,43,35
6322,100,60
6747,20,20
7534,48,36
7959,104,73
8269,77,57
8271,45,54
8272,46,46
8292,47,58
8296,56,64
8512,61,57
9172,36,33
9180,45,20
11574,118,50
14778,35,34
14870,13,7
19047,30,82
19608,46,20
20601,7,26
20732,6,3
1458,58,17
1874,37,5
3754,6,17
3988,43,41
3989,32,15
6321,45,47
6670,21,69
8566,95,26
8796,70,82
9165,47,26
11001,23,10
11097,30,32
11201,103,116
11637,11,10
12379,2,9
12785,26,16
12792,59,12
16887,21,18
17912,12,4
17933,41,15
19903,53,42
20867,4,1
20868,14,14
20869,17,16
20870,13,13
20871,4,4
20872,2,2
20873,6,4
1566,22,32
2707,124,84
4105,13,13
4807,23,6
5586,93,44
6654,27,31
6845,36,10
7120,98,26
7242,16,17
8424,14,30
10447,20,27
10977,23,19
13195,10,10
13226,9,6
14254,11,11
15878,26,16
16212,19,6
17103,3,2
18130,0,5
18423,6,7
18922,9,4
19953,1,4
21360,3,2
21363,13,10
21365,24,13
21367,18,21
23631,5,7
1680,51,32
1697,29,29
10530,25,10
16657,10,24
3838,37,21
11257,9,13
13198,17,31
19280,27,33
1628,46,11
17118,0,5
8270,52,69
22631,6,4
22632,5,1
22633,4,3
22634,6,1
1666,14,15
3152,50,23
4218,31,12
6162,13,6
6834,7,3
6975,11,4
10266,6,2
12952,38,29
13850,5,6
16810,21,3
17208,5,3
23066,4,9
23070,6,4
5216,65,60
6588,16,64
8370,56,56
10741,3,1
13368,7,17
5791,174,34
4681,21,6
4761,67,74
5171,16,12
7647,15,5
2103,21,7
16073,5,5
16221,7,3
8072,39,50
14476,40,52
16677,3,5
19462,10,27
23289,16,15
6824,46,34
8747,3,2
13949,11,8
20503,5,2
25715,2,2
15275,11,7
16423,6,2
17214,7,11
26542,6,5
13274,11,6
15862,7,10
17945,24,34
27309,1,3
3998,23,22
7714,22,21
11180,47,28
11226,6,36
18799,20,15
3090,16,24
9592,6,2
10905,8,15
14961,13,7
18881,17,5
27923,5,5
27924,5,5
27925,5,5
27926,14,6
28202,1,4
1848,4,5
1928,4,2
6074,51,23
6663,37,26
7024,12,8
7053,7,9
7777,29,33
8244,37,20
8248,14,25
9719,6,4
10720,5,3
11022,22,24
11243,3,54
11262,7,20
11746,6,27
11753,10,17
12905,44,47
14514,54,30
14632,9,11
14649,10,10
15210,24,24
16733,8,7
17286,3,17
17288,12,8
17321,10,10
17914,4,6
18131,2,4
18541,8,5
19286,37,35
20780,3,2
20884,1,12
21527,8,7
22177,13,13
23194,34,29
23352,5,10
28909,1,15
28913,3,2
28915,4,8
28923,0,4
28925,10,5
28926,2,2
28929,2,2
3898,31,26
8157,6,15
12317,17,8
15832,21,13
18934,18,18
7230,3,4
31161,2,2
2847,15,5
7577,9,9
9102,70,19
13106,3,1
30991,11,6
2768,8,3
19075,11,3
5020,29,11
8321,75,33
13348,16,14
1562,110,23
4360,65,42
8901,8,5
8935,2,3
9912,6,2
9974,65,44
14438,11,4
14960,10,8
15164,7,1
33631,3,2
7397,32,15
8549,25,16
1692,126,29
3879,92,185
6341,18,15
13963,8,10
15692,3,6
26800,11,7
4600,27,8
10257,24,8
10775,67,23
2163,54,49
6087,23,7
8541,159,20
10914,5,9
11225,19,90
12294,6,3
18011,11,3
18153,5,15
18912,5,24
21172,2,3
25326,4,3
27570,10,7
31972,5,2
36252,4,3
8247,34,12
19012,16,34
20380,1,11
3582,34,33
4306,43,15
10207,9,7
17357,0,5
17836,10,10
29256,1,3
6740,32,26
7210,46,22
9112,2,4
9740,24,30
19867,4,2
19894,5,7
38360,2,2
38361,2,3
12193,0,16
600,224,32
29564,3,3
29565,3,3
2853,28,7
8262,16,16
19419,22,8
22352,6,9
71460,0,7
15977,12,5
39636,9,9
48608,2,4
10487,24,12
12754,69,53
12770,51,30
12828,25,10
15948,79,43
21329,13,7
33893,5,4
37077,6,2
38994,3,7
49302,2,4
49926,2,3
49927,4,7
1450,166,70
8712,196,72
8771,126,64
8772,76,78
8774,94,83
8777,120,76
8778,112,65
8786,34,71
8788,105,101
8790,125,56
12732,9,6
15409,50,38
19049,68,68
26737,15,10
29616,49,47
43735,2,8
48044,3,3
51024,4,2
1195,6,4
7436,3,2
25009,4,4
2658,28,1
6890,4,2
7585,10,8
11371,2,2
710,5,5
1345,11,4
1879,25,22
3133,36,22
7559,22,27
8027,24,15
8493,8,8
8756,6,9
8823,12,6
8867,38,13
10485,103,36
10886,14,10
11486,2,2
11488,7,6
11489,12,1
11493,1,3
11494,2,6
11495,4,7
6582,38,25
7527,53,29
8395,5,22
11520,25,20
11521,16,9
11555,8,8
11557,1,36
11558,8,9
2742,3,5
3091,20,5
5750,42,16
7589,3,3
8835,2,4
9855,3,3
11330,86,24
11617,9,7
11618,15,8
11619,18,10
11623,5,6
11657,4,4
11658,4,12
11659,33,40
11660,4,4
7468,3,8
967,30,2
2889,21,5
4539,42,14
5357,5,2
6107,15,3
6398,20,18
6518,69,14
6793,34,7
8301,8,3
11610,39,3
11676,5,4
11677,49,29
11678,3,1
11681,2,3
11684,3,3
11688,13,8
11689,5,6
11690,7,3
11692,2,2
11693,3,3
7717,2,5
4747,3,2
2095,23,8
8852,9,14
12529,5,7
5754,11,19
864,7,8
1481,104,62
2688,33,104
4606,198,35
4844,18,6
4930,20,16
5132,6,3
5515,6,4
6081,32,10
6103,18,17
6682,24,16
6784,61,13
7431,67,18
7963,17,11
8184,18,32
8373,15,24
8423,62,39
8439,9,6
8884,14,5
10632,7,12
10780,5,2
11413,25,17
12602,6,1
12618,25,23
12720,26,10
12854,2,2
12878,8,8
12949,13,16
12966,12,1
13170,2,2
13263,2,23
13264,0,4
13265,14,47
13267,17,28
13270,9,7
13271,12,8
13273,9,3
13276,10,5
13277,5,3
13278,6,3
13279,5,4
13283,5,5
13284,4,2
13285,2,2
13288,3,3
13289,15,9
13291,3,5
13293,2,5
13299,6,33
13302,5,6
13303,4,3
13304,19,19
13305,2,4
13306,8,3
13307,3,5
13308,2,2
13309,6,7
13310,0,7
13311,5,6
13314,3,2
13319,2,9
13321,3,2
13322,3,3
13323,3,3
13324,7,3
13560,6,2
13630,3,1
14493,23,45
14552,23,121
18439,4,5
18531,2,14
18988,9,18
19741,40,23
20556,35,35
27712,0,5
28147,3,12
28157,7,6
30208,0,7
37438,0,4
53000,4,4
5836,28,21
5948,8,11
13388,5,13
13389,17,26
7124,23,17
8570,11,3
13419,2,5
13420,0,6
6466,40,33
11247,29,22
12369,15,4
12771,27,34
13441,5,4
13443,10,25
13444,7,6
13445,13,6
13447,11,13
13448,3,1
5510,58,19
9622,15,14
12752,37,37
13503,3,3
13505,5,12
13506,2,3
13507,32,21
13508,4,2
13509,13,13
13510,16,14
13511,7,6
13512,4,4
13513,2,2
13514,2,3
1681,44,13
8219,16,19
13551,14,13
13583,2,2
5501,43,17
7524,39,34
10936,5,4
13585,11,40
13587,3,2
13588,10,8
13589,4,4
13590,33,14
13591,6,7
12210,6,5
7480,2,7
6947,17,41
8004,14,15
207,27,8
8587,12,24
12427,8,8
12512,21,18
13798,2,24
13799,4,2
6926,6,4
13809,3,1
13810,3,3
13821,4,7
13822,22,13
13823,7,9
13842,2,2
3807,6,7
4142,15,3
7128,23,10
11969,6,9
12371,5,5
13940,2,2
13942,1,5
13945,1,3
1616,19,30
8475,24,3
13959,2,2
13960,30,36
11263,6,4
14005,13,13
1456,27,12
4195,4,2
4472,39,21
8335,22,25
9862,43,75
10979,18,20
12604,1,70
13212,14,7
14012,1,4
14013,2,3
14014,5,5
14015,6,7
14016,24,27
14017,10,18
14018,13,13
14019,6,6
14020,11,12
15921,11,11
15966,7,8
17154,10,12
18184,3,9
20750,11,7
23128,5,5
35560,2,3
52553,3,3
6329,4,2
6359,16,8
6858,26,7
7804,23,50
8240,3,3
8241,1,3
8242,7,8
8243,8,6
8249,2,3
8250,4,4
8251,28,11
8253,4,4
8254,21,8
8293,24,10
8764,14,15
7829,13,18
7940,14,16
11652,3,4
11653,7,19
11654,3,4
4546,71,67
12940,7,12
12941,1,3
12943,4,6
12944,8,11
2392,11,2
7022,12,7
9682,5,2
10904,2,14
14732,2,2
14733,2,2
2102,49,23
7636,111,42
8775,83,57
14748,2,2
14749,8,1
14750,6,9
14751,8,2
14752,5,5
14753,7,7
14754,3,5
14755,24,39
14756,32,18
14758,8,2
14763,7,3
14764,3,3
14766,3,3
14767,2,2
14769,4,3
14771,16,11
1462,99,35
4599,53,21
7644,25,28
7960,14,6
10841,7,2
13180,9,19
14774,38,40
14775,16,14
6494,16,12
8787,60,55
10060,6,52
14795,25,23
14796,8,10
14798,6,8
1930,13,6
12103,15,6
14808,0,4
14809,9,17
14810,2,4
14812,7,28
14814,0,5
14816,3,40
3507,70,83
13097,7,12
13079,6,14
14943,7,3
3135,34,10
6762,54,32
6797,29,5
8090,3,2
14028,4,4
14948,16,20
14949,6,4
14950,11,6
3475,17,8
6778,82,16
14962,4,3
14963,19,11
7618,23,58
8738,25,15
8739,0,10
12453,13,8
12454,6,6
12455,8,5
8159,4,25
8183,95,132
10308,1,8
12551,28,60
14107,83,56
14557,7,18
15349,12,12
15350,6,12
15351,0,5
15354,4,7
15355,13,6
15357,1,14
2838,10,7
8151,3,4
8630,2,3
15085,12,8
15372,5,5
15374,4,4
8647,16,13
15395,4,9
7386,9,8
1068,10,1
1964,32,3
3137,42,23
4361,28,10
6584,24,10
8456,16,9
8530,31,21
10283,4,2
11600,56,13
13196,9,19
13768,20,2
14021,17,10
15205,18,61
15405,2,3
15407,7,5
15408,23,8
15410,4,2
15411,8,4
15412,5,4
15413,5,2
15414,27,23
15415,3,3
19107,14,5
19841,1,7
21710,23,5
38698,7,1
9693,14,11
13207,23,37
14098,27,21
15416,6,8
15417,6,4
15418,4,3
15419,5,8
15420,4,5
10881,10,17
11583,28,18
15462,19,14
15463,1,3
15492,11,16
15493,9,9
244,38,16
5530,24,3
5650,17,6
8504,28,23
8586,0,4
9624,9,4
11828,13,19
14317,14,10
15503,5,3
15505,3,3
602,69,7
1209,162,21
1958,16,2
2004,7,2
2585,6,1
2604,7,3
3097,9,7
3669,23,8
3778,59,7
4143,22,8
4736,61,10
4754,16,6
4898,13,8
5800,7,2
6572,4,2
7642,98,27
7850,7,1
9858,6,2
10385,32,36
10548,15,7
11177,11,6
12744,19,5
12928,79,33
13074,8,4
13139,12,15
14602,84,41
14687,62,28
14860,45,32
14862,8,6
14865,9,1
14868,8,9
15517,3,2
15522,23,52
15523,16,10
15526,2,3
15528,14,20
15529,41,23
15530,23,8
15531,8,3
15532,5,6
15534,3,2
15535,3,1
15536,7,6
15537,16,4
15538,4,5
15540,16,4
15541,3,1
18166,13,6
29772,3,5
36064,7,3
6078,15,11
15544,10,4
16416,23,12
567,28,5
1340,12,3
7500,4,8
4450,6,15
8420,6,4
8421,7,6
16569,5,8
2591,5,1
4216,43,9
16415,2,4
16878,3,4
16879,3,4
1984,7,2
7356,4,4
9512,21,24
17280,2,3
5784,3,3
15200,4,4
1358,10,2
1419,12,7
3926,55,18
4449,6,1
5349,17,5
5885,18,11
8951,4,3
9839,39,13
11796,7,3
12891,4,4
27883,4,1
7447,0,4
3636,6,1
3642,7,4
4627,27,4
8224,4,12
8824,8,11
9699,3,1
11114,13,9
11117,3,2
11119,4,4
11120,3,2
11121,1,3
5154,15,12
10123,11,3
16432,4,4
16433,3,3
11962,1,11
16706,1,6
16707,5,6
5434,2,6
1063,3,2
7358,4,2
10291,7,7
6677,30,40
9715,13,2
9049,4,3
10521,6,7
15965,5,3
7027,5,1
17327,0,4
2588,10,3
7912,58,38
8497,1,7
9148,8,5
9280,3,1
12824,3,1
15900,5,1
15903,5,4
15904,0,4
15906,3,3
15910,3,3
3727,2,2
4022,20,12
6150,5,4
6902,4,3
7689,65,19
12428,1,5
12465,7,9
15968,3,2
15971,3,2
2689,14,6
9787,13,4
11861,13,9
17420,3,3
17422,23,7
6666,58,19
8757,15,13
3992,51,37
4366,19,26
9818,12,5
9819,22,37
9820,6,2
9821,4,39
532,30,6
5383,21,9
8578,3,3
10589,28,18
11547,6,3
12338,10,3
12339,3,7
4828,28,15
3139,15,7
5895,40,35
6120,10,5
6520,11,7
7106,13,6
7757,68,68
8096,66,59
8680,97,53
10107,58,34
10112,16,7
11161,104,75
11649,7,3
12229,36,56
12234,8,7
12236,3,14
12238,2,2
12239,4,4
12240,31,26
12241,3,2
12242,14,15
12244,53,41
12245,25,44
12246,0,81
12247,1,4
12248,9,15
12250,14,12
12251,11,34
12252,2,6
12253,30,17
12255,37,23
12256,15,26
12257,1,11
12259,6,4
12260,20,18
12263,36,52
12273,39,25
17953,6,29
19739,9,23
19744,35,39
22696,21,14
24215,2,26
24224,20,61
12322,2,3
12323,10,4
12324,2,6
16361,6,28
16537,7,22
8499,4,5
10029,37,17
11875,29,12
14639,3,1
16612,3,11
16923,3,3
3572,28,11
3596,22,9
9690,15,5
16927,4,4
16929,16,6
12017,1,4
5717,12,11
15003,8,4
17447,6,3
8968,27,5
666,48,11
1378,41,14
1682,16,3
2623,72,39
3215,35,7
3840,42,15
4001,22,16
4077,126,10
4212,21,1
4373,9,12
4722,12,7
4998,10,5
5059,82,9
5432,77,8
5522,30,4
5793,26,13
5862,33,8
5874,15,4
5918,34,1
6574,19,2
6712,37,5
6849,29,10
6945,29,3
7139,10,2
7295,22,3
7675,7,1
7746,16,6
7749,16,7
7969,24,4
8014,7,9
8317,39,2
8675,37,5
9782,19,8
10158,5,1
10184,25,4
10803,26,22
11593,12,3
12533,11,9
12552,2,5
13013,29,13
13220,3,3
13221,9,9
13761,5,2
13762,12,8
13763,3,1
13764,2,2
14804,4,3
15071,46,27
15139,5,6
15194,11,12
15360,6,3
15577,24,17
15988,7,4
16041,5,4
16132,6,1
16414,5,4
16520,9,13
16867,8,5
16877,6,1
17141,3,2
17464,3,2
17465,4,4
17466,2,2
17468,11,7
18107,14,5
18620,12,1
18909,23,4
19100,5,1
19468,7,10
24492,10,9
24691,10,9
24908,7,2
25166,9,4
25218,4,1
26332,4,4
32941,6,2
33389,7,3
37724,3,1
38789,3,2
71996,3,3
2145,28,50
5550,46,31
17490,3,7
5755,19,10
8648,1,87
12571,2,63
12573,5,72
15752,8,8
16199,35,35
17524,5,5
17526,2,2
17530,4,5
17532,5,4
17534,1,3
17535,4,5
17538,2,5
17539,4,1
17540,7,8
11183,13,11
15596,42,4
15889,2,3
6188,13,16
7094,14,2
7583,5,5
17571,3,3
3506,47,58
10938,16,24
16279,11,15
16856,9,5
17575,12,12
17576,16,22
17608,7,7
17609,3,3
17613,3,4
17614,7,5
17615,6,6
17616,5,5
2840,5,5
4101,11,6
4601,26,9
4897,9,9
5091,15,4
5313,17,21
5403,38,24
5783,4,3
6223,8,2
7034,9,4
7407,47,13
8142,3,1
8430,6,14
8663,2,5
8872,20,2
8894,3,2
10895,13,23
11068,2,3
11325,12,7
11481,11,5
11612,13,4
11647,5,3
11876,14,10
12020,4,7
12375,1,3
12434,9,11
12538,20,9
12658,32,7
13745,10,6
15313,3,3
16184,8,2
16673,7,7
16756,17,6
17623,1,3
17630,3,2
17632,5,3
17635,7,3
17636,3,3
17638,4,2
17639,3,3
17648,5,3
17649,28,7
17650,1,7
17654,3,3
17658,3,4
17661,3,3
17662,5,1
17664,15,5
17665,4,2
17666,10,7
17669,2,4
17670,7,4
17672,3,3
17681,0,5
1526,168,48
1634,65,29
1639,107,36
1864,63,3
3860,122,97
7692,25,26
8171,36,11
8177,19,11
8697,43,103
11389,2,2
11526,5,1
12208,0,13
12810,130,10
13700,4,5
14115,4,11
15766,19,4
16014,18,13
17683,3,1
17684,28,26
17685,4,3
17687,13,16
17688,3,6
17689,7,7
17690,6,5
17691,34,29
17693,4,1
17694,5,2
17695,13,10
17700,6,3
17701,8,10
17702,3,3
17703,3,6
17704,19,9
17705,3,6
17706,3,6
17707,0,4
1651,28,17
5478,8,4
17727,3,5
17728,5,5
17742,1,3
4725,110,20
4894,21,6
7011,11,4
7697,7,11
7701,3,3
7702,3,1
11603,3,1
18124,2,2
3488,67,9
8080,8,5
7497,3,1
8324,14,10
8325,11,3
8326,49,49
482,3,2
819,10,5
1493,23,9
1832,67,40
3034,3,6
4009,32,4
4093,42,21
4388,39,8
4407,24,15
5584,48,13
6100,57,24
6106,10,4
6297,3,3
6374,26,6
6523,63,45
7095,61,24
7121,8,11
7406,18,8
7526,5,1
7555,22,5
7787,4,9
7792,7,10
7947,5,15
8114,10,7
8323,8,4
8368,12,21
8688,7,15
8912,4,1
9078,23,12
10109,120,109
10282,12,5
10418,43,34
10740,17,2
11228,66,98
11277,9,9
11456,3,1
11957,8,13
11966,3,6
12207,15,15
12345,4,2
12346,194,71
12349,6,2
12350,33,32
12351,14,5
12353,27,10
12356,6,4
12358,7,2
12360,4,1
12361,3,1
12362,5,2
12364,3,2
12365,11,3
12367,31,10
12368,45,17
12372,5,3
12373,9,5
12724,0,8
13394,3,25
13721,11,13
14446,20,31
15024,1,4
17197,7,7
18510,7,8
18765,15,63
18927,4,1
19395,6,12
19932,10,10
19957,4,4
20414,6,8
20720,3,5
20958,2,4
22147,4,1
22178,3,3
22466,5,5
23035,4,15
23412,3,1
23699,0,6
24531,11,7
25390,3,2
25917,0,7
26033,9,6
26107,3,4
26290,3,1
26367,4,2
27319,2,2
27486,7,11
27596,6,3
28059,7,8
30941,1,8
33036,8,8
33502,6,12
44459,3,3
45442,2,4
55487,1,5
59997,1,3
61159,2,2
1851,257,52
2176,128,85
2471,153,81
2603,23,3
3960,95,25
4480,4,3
4604,24,21
4672,28,6
4927,5,6
5320,65,40
5491,6,5
5542,77,48
5896,38,22
6016,38,20
6017,99,46
6376,2,12
6455,34,46
7380,3,5
7394,185,97
7590,22,22
7769,57,42
8121,3,3
8122,10,82
8281,74,52
8438,2,19
8516,4,6
9080,7,5
9371,10,8
10241,27,10
10554,47,34
10621,24,8
10802,30,8
12611,15,15
12746,8,9
12788,6,4
12908,60,37
13002,7,15
13055,22,22
13077,5,4
13078,6,5
13081,1,5
13083,10,15
13084,8,3
13085,4,9
13087,11,8
13088,27,9
13089,5,1
13090,17,8
13091,16,10
13092,7,2
13093,4,4
13094,6,1
14478,28,11
14881,12,35
17260,3,6
18126,10,15
18629,3,1
18965,3,12
19414,12,25
